1321580336,40821,95932,-2147483648
758860275,16976,3058,-2147483648
2077334274,95505,19787,3
847170030,5732,5206,-2147483648
318618387,9402,63923,6
404300911,10237,45354,-2147483648
1089357216,31442,40155,-2147483648
1172639800,77761,67671,-2147483648
-727376341,90409,44153,2
-779337274,27780,52834,-2147483648
-1465254946,45313,87072,-2147483648
924195419,43160,50889,-2147483648
601752835,69733,26502,-2147483648
702896170,24977,46696,-2147483648
-2146447958,96690,10077,-2147483648
-934448087,29078,56134,-2147483648
-309942407,74939,48041,-2147483648
-1099853578,93350,40013,-2147483648
1396061692,54670,20097,-2147483648
2022384272,49342,93107,-2147483648
1547531087,52691,75288,-2147483648
-1146691926,49892,97653,-2147483648
1428347975,89653,43331,-2147483648
-1615675498,51745,65603,-2147483648
1167518304,36850,57142,1
-582609893,35304,61866,-2147483648
1477523507,209,11511,-2147483648
-942752041,51014,25427,-2147483648
-1789108767,29265,61398,-2147483648
-585609466,12276,44182,-2147483648
-726615080,39322,16474,-2147483648
485922350,40960,90702,-2147483648
466101770,25901,69158,1
1743726263,22035,19616,-2147483648
1683257138,85287,83143,-2147483648
1743006460,65931,47524,1
-658221307,29880,50658,-2147483648
1979539881,31053,29739,-2147483648
-1091046149,42774,68116,-2147483648
1797298918,5846,21065,-2147483648
-1827506302,50869,15290,-2147483648
1745223071,55728,3181,-2147483648
188011402,27847,75963,-2147483648
-724978138,53175,36631,-2147483648
906533926,22668,33873,2
1722376952,29099,74085,-2147483648
1402446815,19919,89807,-2147483648
-1880199539,14424,69466,-2147483648
-1001607230,2461,86126,-2147483648
-1987765579,93363,49404,-2147483648
-653857288,86713,94156,-2147483648
-1746357729,73483,51388,-2147483648
-319173948,38889,83693,-2147483648
-907241378,61710,22724,-2147483648
-537891279,57399,31747,-2147483648
129196451,92354,1482,-2147483648
-42454634,17662,33384,-2147483648
-2101033670,57840,46399,-2147483648
-374905462,83902,43011,-2147483648
1185618374,83914,47798,-2147483648
541778052,49189,64441,-2147483648
-1878037254,45500,56261,-2147483648
904157005,40753,32598,-2147483648
138813252,84507,9273,5
-1364807446,3354,95234,2
-1834172423,35688,72986,-2147483648
-216516144,58112,51912,-2147483648
-745474095,63220,13837,-2147483648
420210158,8283,10242,-2147483648
-1729672342,62521,19106,-2147483648
-2133889125,40723,59303,4
-1121118007,26908,7857,-2147483648
-1682744592,31011,70739,1
-1975468260,49221,59110,-2147483648
-336998856,13876,79715,-2147483648
1886261062,99635,67490,-2147483648
-742650280,33519,89261,-2147483648
703600194,13955,85665,-2147483648
869453879,83252,79755,-2147483648
-957515075,68298,52413,-2147483648
-935444942,80907,84627,-2147483648
1016864995,85608,42113,5
-506783204,50953,60862,-2147483648
-2010939037,68186,86753,-2147483648
-1159286709,85933,18712,-2147483648
-2064061867,29141,57209,-2147483648
1613935636,11687,81046,-2147483648
-674582367,23406,93956,-2147483648
-1632185158,1948,23420,-2147483648
-1028341321,82702,43238,-2147483648
2138213702,67145,68093,-2147483648
513370652,3936,15133,-2147483648
-1923632382,63715,28690,-2147483648
1919774673,73798,55992,-2147483648
1612518775,65673,55506,-2147483648
-1150287348,13751,43823,-2147483648
1522065077,75253,55988,-2147483648
-111706242,38553,28701,-2147483648
-2061042378,95689,21634,-2147483648
-1127452055,70249,941,-2147483648
-1127351088,94020,7833,-2147483648
-1837114252,75883,98904,-2147483648
-1620277009,726,53755,-2147483648
761093652,89919,74093,-2147483648
-764538856,23633,59824,-2147483648
690943678,86748,75081,-2147483648
303993828,25471,44139,6
-382915297,99060,21661,-2147483648
587829201,9210,39622,-2147483648
-1909878529,30535,47084,-2147483648
-1313289300,80416,11674,-2147483648
-899789774,7402,84936,-2147483648
-184658879,30805,69395,-2147483648
-1439105401,43234,35131,-2147483648
655786118,17362,10383,-2147483648
-880860032,68059,80476,-2147483648
-1460980972,73516,84074,-2147483648
-1288174701,30104,63872,-2147483648
-1061790317,3852,68192,-2147483648
2095255177,45664,77608,-2147483648
1403425703,45168,2750,7
-1924708808,83551,77301,-2147483648
1350799197,69059,80405,-2147483648
823665693,71670,66938,-2147483648
-1480815826,75732,59018,-2147483648
-712420368,20756,5619,-2147483648
-249202074,72080,46927,-2147483648
-192122465,78994,3430,4
-236131921,95129,1398,-2147483648
-148352415,63378,46989,-2147483648
244713809,36511,28970,3
40004330,67925,91751,-2147483648
897021788,68867,40191,-2147483648
-1287078733,35243,51636,-2147483648
-588908851,74919,3866,-2147483648
320331918,78000,64993,-2147483648
171835566,19067,90286,-2147483648
-331557898,3871,71469,-2147483648
-1205919741,68528,10941,-2147483648
-555876170,13527,95611,-2147483648
420478259,4858,4538,-2147483648
-554831033,53943,32419,-2147483648
1030378557,29101,48525,-2147483648
-860653085,13201,9307,2
-10281656,62483,34288,2
-191050100,20054,42968,-2147483648
-151973289,76362,34779,-2147483648
-731178091,61238,28579,2
-1513246534,60795,40095,-2147483648
1543394799,30401,89923,-2147483648
844328413,87177,71690,-2147483648
-446794800,97240,66783,2
-357258496,91147,87954,-2147483648
1277382666,10949,26751,-2147483648
1219611027,35982,77678,-2147483648
331074416,82706,20375,-2147483648
62354634,26122,6523,-2147483648
269043481,68940,55642,-2147483648
141552789,65849,38,-2147483648
1711853987,58983,47405,-2147483648
1183124427,20669,32178,-2147483648
-552699058,26014,22778,-2147483648
1444029776,66662,54201,-2147483648
500582216,41688,44454,7
-106360416,84753,61923,-2147483648
1803585125,82051,30231,-2147483648
534872545,21297,32883,4
-1788034642,38786,98252,-2147483648
1239876382,47126,88762,-2147483648
-1544086026,46491,99627,-2147483648
1396726430,57104,39758,2
-676243238,52985,91464,-2147483648
-175126119,4863,27492,-2147483648
2000272352,91086,12949,-2147483648
998207409,63496,40674,7
715974462,37822,41219,2
-369104633,19002,93958,-2147483648
308161304,86219,46210,-2147483648
-1474649458,63668,58748,-2147483648
-1582783298,33399,7927,-2147483648
384730863,53228,28726,-2147483648
149270275,1039,97464,-2147483648
240900226,33666,25658,-2147483648
1565000262,74301,166,-2147483648
1817923774,18139,65866,-2147483648
921348009,93751,60180,-2147483648
81267420,71839,22854,-2147483648
814859880,87982,60019,-2147483648
-425299928,11539,22722,-2147483648
-1996433105,37713,76239,-2147483648
250292971,19660,20067,5
1144755147,77818,80378,-2147483648
-258842732,14963,69467,-2147483648
-774688882,8793,41321,-2147483648
-457145676,42090,97665,-2147483648
-616912632,54767,46444,-2147483648
1128661920,33907,94656,-2147483648
359083909,51134,26864,-2147483648
57942720,40779,57875,-2147483648
940200925,35345,32057,-2147483648
258318487,54574,3707,-2147483648
-2045716319,88857,28076,-2147483648
-19154536,44878,86275,-2147483648
-1708947857,94114,90163,-2147483648
-1291104519,33137,31699,-2147483648
-100156799,8602,45395,-2147483648
215742704,15486,15967,-2147483648
-253692519,44799,95309,-2147483648
388155152,67540,1221,-2147483648
1795089373,83038,61059,-2147483648
-1898823517,26747,45102,-2147483648
497459728,92292,24748,-2147483648
-734596111,65931,6503,-2147483648
-1487147031,16963,1299,-2147483648
1404152215,87844,11580,-2147483648
854989811,40614,33459,-2147483648
1680695546,57402,95449,-2147483648
-117257130,9683,83268,-2147483648
-2147483648,78026,95372,3
-1411443963,5450,93534,4
-2147483648,24629,90414,-2147483648
-444533065,75922,48667,3
1491157218,97633,93215,-2147483648
-1209267400,50544,89878,-2147483648
-1922738998,96086,96210,-2147483648
1053997312,96649,18557,-2147483648
1842289882,86244,21750,-2147483648
-2147483648,72950,61860,-2147483648
-1791065325,42415,76690,-2147483648
-1811471470,36223,41406,-2147483648
1707225222,73850,60706,-2147483648
-2147483648,20574,75392,-2147483648
-2147483648,5068,30790,-2147483648
620925072,12248,31302,4
-48683094,61049,46865,-2147483648
-2147483648,91915,20435,-2147483648
-2147483648,69041,46561,-2147483648
-286724553,210,54581,-2147483648
865646258,45033,48131,-2147483648
-1188544341,38264,40397,-2147483648
-1178520497,92147,68992,-2147483648
832246424,46085,63936,-2147483648
-2147483648,79179,18064,-2147483648
-997184448,79714,11502,-2147483648
-1975483806,4392,95265,-2147483648
-862458185,95410,84173,-2147483648
-2147483648,89791,62168,5
482134218,84702,42807,-2147483648
-557235466,25514,21726,-2147483648
-2147483648,62,62604,-2147483648
239056557,79185,9546,-2147483648
-2147483648,34381,98870,-2147483648
-2147483648,45093,21232,-2147483648
-2147483648,92973,8793,-2147483648
894830713,12666,16818,-2147483648
-1614788853,93120,97434,-2147483648
-1509485487,9932,89677,-2147483648
-276778199,58552,70965,-2147483648
1842289882,22518,59584,-2147483648
-2147483648,46040,21038,3
539201119,65166,170,-2147483648
57942720,36318,92405,-2147483648
244060453,51844,73514,-2147483648
1258148427,78027,61120,4
2135786904,1425,32693,-2147483648
1934176747,21185,22299,-2147483648
423995512,25654,99016,3
940227825,21686,26039,-2147483648
983173018,87094,77200,-2147483648
-2147483648,3246,46215,-2147483648
423995512,24764,4196,2
-1098909530,66265,76880,-2147483648
239056557,23441,73127,-2147483648
1396136008,61318,47009,-2147483648
-2147483648,39033,61836,-2147483648
445844473,95474,73536,-2147483648
239056557,58240,62170,-2147483648
-2113456184,81814,17827,-2147483648
1636295261,65706,49941,-2147483648
-2147483648,89872,25256,-2147483648
-1973684417,99585,31121,-2147483648
-1729672342,31746,75270,4
900472917,80247,12935,-2147483648
1366096219,47252,16464,-2147483648
2103297234,21844,74172,-2147483648
-1729672342,31464,4984,-2147483648
-455568909,60972,87883,-2147483648
-660922901,14633,8820,-2147483648
-1624132116,6912,51765,-2147483648
-706936375,40111,46069,-2147483648
-781901746,2650,60238,-2147483648
29309727,11844,30524,-2147483648
-600056740,22207,57980,-2147483648
-706936375,73570,64060,-2147483648
1044621756,64292,86761,-2147483648
-2147483648,68872,28812,-2147483648
-1576476384,7543,1239,-2147483648
-2147483648,69831,68734,-2147483648
1228641408,52290,97009,-2147483648
2103297234,97366,63733,3
-1188544341,24197,32485,-2147483648
-637966965,47454,18401,-2147483648
-2147483648,96527,16424,-2147483648
-484916263,91154,53432,-2147483648
1550527794,22271,81014,4
2135786904,93545,29413,-2147483648
94703042,92716,90684,-2147483648
-1951832030,6762,8068,-2147483648
1425275794,11031,19079,-2147483648
1795166924,71684,53986,-2147483648
1989097834,65590,35759,-2147483648
526170709,69420,89589,-2147483648
-2003619022,47218,79563,-2147483648
-535667487,89920,60024,-2147483648
2058306605,70889,90992,-2147483648
-2147483648,16223,16837,-2147483648
-1795873806,45535,99468,-2147483648
1096470294,21477,43084,-2147483648
-1249549242,43312,6116,2
-2147483648,33193,16331,-2147483648
835724793,88764,67573,-2147483648
-2052190564,74002,54226,-2147483648
-2147483648,39365,63223,-2147483648
-2147483648,73725,85952,-2147483648
-1090661077,67167,2807,-2147483648
1797298918,32823,7491,-2147483648
1471938919,74582,51179,-2147483648
1835215684,90619,30375,-2147483648
-2147483648,37828,37170,-2147483648
366392010,15645,47049,1
-2147483648,63656,72294,-2147483648
-677805400,57419,10872,-2147483648
57942720,53625,4713,-2147483648
-2147483648,38248,71112,-2147483648
1478058199,22953,45525,5
838121546,11329,24121,-2147483648
-2147483648,16457,20259,-2147483648
810921209,66126,50677,4
-706936375,23631,40677,3
-1249549242,73449,91914,-2147483648
1465545128,82353,85802,-2147483648
-2140774885,10339,6885,-2147483648
-471913577,81344,47846,-2147483648
-2147483648,25070,40707,-2147483648
-2147483648,52175,28829,1
463374122,36568,63728,-2147483648
-2147483648,275,56239,1
57942720,40711,26183,-2147483648
-2147483648,99395,58956,-2147483648
-1909734375,9010,50254,-2147483648
-342419355,19249,31118,-2147483648
-1127351088,48544,62265,-2147483648
-2045716319,73839,19910,-2147483648
-641343148,93550,66655,-2147483648
-648680096,7081,58935,-2147483648
-1715324888,10175,3861,-2147483648
1365208105,23327,5629,-2147483648
983173018,59781,64079,-2147483648
1285738354,34014,98579,7
-412449298,77958,48252,-2147483648
-2147483648,30867,22428,7
1797298918,74825,89988,-2147483648
-2147483648,32603,70516,-2147483648
239056557,54844,49940,2
1502990647,73122,85655,-2147483648
422569302,56864,84166,-2147483648
-2049121,26899,91221,-2147483648
1330106598,36797,25164,-2147483648
1354074438,61981,96472,-2147483648
1902455216,70205,3095,-2147483648
-706936375,51326,27531,-2147483648
-1927481411,98570,7023,-2147483648
-2128509712,37879,24268,-2147483648
-2147483648,49065,49339,3
-2020848518,34764,1229,-2147483648
-2147483648,34425,86002,-2147483648
1842289882,5224,52325,-2147483648
-2147483648,22586,60506,-2147483648
658669421,85040,10657,-2147483648
-92174166,23240,75936,-2147483648
-1487488244,70763,26907,-2147483648
-1249549242,59302,82063,-2147483648
-2147483648,30862,71886,-2147483648
-1973137988,15717,53305,-2147483648
-2147483648,28013,55676,-2147483648
983173018,1745,8497,-2147483648
-1249549242,89194,43818,-2147483648
-2147483648,40578,99981,-2147483648
-1209267400,94291,7574,-2147483648
-2147483648,85167,16348,-2147483648
1842289882,92523,94102,-2147483648
-1557268183,6688,56466,-2147483648
-2147483648,5371,78926,-2147483648
-2147483648,64405,38491,-2147483648
-1608132348,72772,94446,-2147483648
1969959698,94533,99164,-2147483648
-1064576632,91394,31083,-2147483648
-2147483648,36929,18029,-2147483648
701664062,44171,75442,-2147483648
-1197107495,12671,9746,-2147483648
1957144619,70509,71954,-2147483648
1089714389,28927,61006,2
1187636727,8316,60571,-2147483648
-2147483648,94762,56070,-2147483648
2058306605,91131,49864,-2147483648
1842289882,56158,87005,-2147483648
-238524346,68217,63800,7
-2147483648,35207,4789,2
-595793918,43549,81523,-2147483648
-2147483648,77311,33540,-2147483648
-2147483648,60813,73151,-2147483648
-36120985,77237,61491,-2147483648
-1729672342,21525,88750,-2147483648
-352526254,64896,81691,-2147483648
1309172825,10685,79224,-2147483648
2100672928,63453,90072,-2147483648
-2147483648,18166,70660,3
635795902,26611,30722,-2147483648
-1393862959,43733,52230,-2147483648
237340443,98860,42654,-2147483648
-932767584,48893,83056,-2147483648
1842289882,1932,1881,-2147483648
745169391,38332,71360,-2147483648
-706936375,62307,46957,-2147483648
-2147483648,23389,55114,-2147483648
-1998317489,46857,59446,-2147483648
1787103505,26553,50347,1
817541260,36431,40715,-2147483648
322870678,74220,34574,-2147483648
375649356,98417,38373,-2147483648
701664062,41999,6778,-2147483648
-1228647343,60802,14968,-2147483648
-2147483648,6693,31046,-2147483648
-2147483648,15596,66181,-2147483648
1395763416,61358,9170,-2147483648
761556613,21874,5422,-2147483648
-740910922,92942,101,-2147483648
-126623368,18228,67877,-2147483648
-457188657,81044,27032,-2147483648
-482730575,22671,49192,-2147483648
-2147483648,66377,11522,-2147483648
1715051584,20960,45409,-2147483648
354908706,49560,79344,-2147483648
-1479100438,73150,47998,-2147483648
-645171248,95368,88653,-2147483648
-945627184,30088,87358,-2147483648
1382474193,82905,65260,-2147483648
-747920002,18842,29563,-2147483648
-1479100438,71368,98007,-2147483648
500692417,7547,45664,-2147483648
241407171,41775,78905,-2147483648
891882894,94339,97467,-2147483648
1025065778,80906,13149,-2147483648
345687117,63348,29930,-2147483648
-1577954915,52645,38214,-2147483648
1490442474,86452,10382,7
-2147483648,2855,62661,4
703002530,4699,23072,1
-706936375,11710,38935,-2147483648
-1178520497,41066,51812,3
983173018,25759,24250,-2147483648
-2147483648,12382,67507,5
-2147483648,65058,75533,-2147483648
906533926,10212,88336,-2147483648
-1920161246,29403,54902,-2147483648
-706936375,80808,92258,-2147483648
1395340435,89520,44468,-2147483648
-2136199405,58269,22578,-2147483648
626687005,8749,40504,-2147483648
1287216923,15224,87727,-2147483648
-507317578,27662,82915,-2147483648
132027910,83354,403,-2147483648
-1129594631,57135,770,-2147483648
93628391,14652,60004,-2147483648
-1395512334,88098,62502,-2147483648
-745435069,62868,67295,-2147483648
-2147483648,89882,438,1
-706936375,49790,84428,-2147483648
734546365,20413,78676,-2147483648
-588177967,99208,29093,-2147483648
1842289882,30372,54055,5
-1268099724,50785,58519,-2147483648
-2147483648,82890,92084,2
-1178520497,2107,75868,-2147483648
-1249549242,45875,29465,-2147483648
-2045716319,94591,48195,-2147483648
-2147483648,29588,8764,-2147483648
1123260251,75099,49593,-2147483648
-2064625051,30337,36178,5
-173450634,14725,69458,-2147483648
-869000298,75423,96641,-2147483648
-1729672342,83319,86040,-2147483648
858038471,82917,39979,6
-1347656347,94200,5747,-2147483648
-858441987,48787,57344,-2147483648
221079939,41660,93600,-2147483648
-706936375,48911,88327,-2147483648
96427341,64149,83638,-2147483648
1842289882,5603,7888,-2147483648
-1194474013,69115,45994,2
526572635,31110,28819,-2147483648
-1317648422,58952,29695,-2147483648
-2147483648,64062,85155,-2147483648
-2147483648,56957,64338,-2147483648
-2147483648,2379,82374,-2147483648
-2147483648,11515,56630,-2147483648
-1580890811,58115,95113,-2147483648
2056530194,43052,81924,-2147483648
1550527794,94140,95765,-2147483648
-1875781821,82607,39794,-2147483648
-2071331014,81404,43514,-2147483648
1842289882,91234,77483,-2147483648
-2000728766,50453,63552,-2147483648
-461311162,38461,23700,-2147483648
-826262820,56600,28562,-2147483648
-1450452047,38408,6754,-2147483648
851331596,28665,70307,-2147483648
-835485366,76250,97217,-2147483648
-2147483648,90486,58263,-2147483648
-2117900795,40288,26528,-2147483648
-2039400857,35156,89611,-2147483648
-2147483648,56432,91430,-2147483648
-12540698,72816,13571,-2147483648
652602350,22689,47928,-2147483648
-2147483648,70051,6177,2
426814678,30748,14081,-2147483648
-2147483648,84689,79836,-2147483648
239056557,65801,97667,-2147483648
-671837583,85805,75083,-2147483648
-1249549242,6358,73421,1
-2147483648,55216,4074,-2147483648
-2147483648,22187,90282,-2147483648
1258148427,847,93654,-2147483648
1577338013,67603,48329,-2147483648
1702646753,5437,8645,-2147483648
100351576,54251,54035,-2147483648
-1729672342,13898,17635,-2147483648
-2147483648,46184,63047,-2147483648
-1729672342,9974,72144,-2147483648
452078048,11789,61825,-2147483648
-2147483648,34176,41756,-2147483648
-777306181,50658,47240,-2147483648
-826889420,76426,12658,-2147483648
239056557,85397,9159,-2147483648
1484678270,28166,95945,-2147483648
-870496953,74055,21606,-2147483648
1370169583,80107,25982,-2147483648
1138069801,35213,47569,-2147483648
817943804,59846,42949,-2147483648
-2128689904,62403,23105,-2147483648
983173018,48958,58746,-2147483648
-714321508,64667,13101,5
1797298918,31595,57205,-2147483648
-937672597,74204,1582,-2147483648
-1139078697,13962,79191,6
906533926,98127,14367,-2147483648
735246198,5533,99099,-2147483648
-15403733,16490,16791,-2147483648
-2147483648,16920,59307,-2147483648
1907999253,31344,5647,-2147483648
-1518108992,9721,9619,-2147483648
-1022889608,32140,16330,-2147483648
1096865746,50193,77540,-2147483648
1152403874,63944,67653,-2147483648
2125098098,91118,61250,-2147483648
-1712780438,28181,86287,-2147483648
-1249549242,76343,83801,-2147483648
-2021634283,93767,26881,-2147483648
1764672634,43688,60913,-2147483648
708296900,32040,54047,-2147483648
-740982174,49837,1073,-2147483648
-1963815807,54962,55433,-2147483648
-1178520497,90201,46375,-2147483648
-1676014671,28194,46460,-2147483648
386107177,16782,16843,-2147483648
-706936375,37797,6965,-2147483648
-2147483648,13751,89142,-2147483648
-2147483648,18423,42148,-2147483648
-893030757,81897,90011,-2147483648
1614904801,78514,38616,-2147483648
1652150603,9754,21566,-2147483648
-2147483648,19008,80259,-2147483648
-111706242,74659,92330,-2147483648
-706936375,41264,7734,-2147483648
-1519545017,7785,74311,-2147483648
1878504463,88112,48193,-2147483648
1797298918,37749,47952,-2147483648
-2147483648,32715,97153,-2147483648
-2147483648,59909,43426,-2147483648
-2147483648,30172,3447,-2147483648
-1136272283,59753,61965,-2147483648
-2147483648,25542,39100,-2147483648
-1433426802,88332,11185,-2147483648
-2147483648,13900,33939,-2147483648
1766033845,89213,22937,-2147483648
-2147483648,44430,82156,-2147483648
2017313272,61131,22247,1
113435620,57742,59030,-2147483648
-706936375,56795,15001,-2147483648
-2147483648,63942,82607,-2147483648
-68454770,42528,18877,-2147483648
2024954123,9320,10948,5
-140608316,29893,32399,-2147483648
650267142,56375,69017,-2147483648
-2147483648,55494,15299,-2147483648
-2147483648,34412,65284,-2147483648
239056557,23152,46034,-2147483648
-742151094,70472,15156,-2147483648
-1283916414,98688,18961,-2147483648
-1710319664,94787,8893,-2147483648
1895051902,49639,81077,-2147483648
-240846128,27029,39767,-2147483648
-1729672342,46533,91038,-2147483648
1215420760,90756,78417,-2147483648
-1363171703,81592,81319,-2147483648
-2050002339,38081,31167,-2147483648
1902455216,60336,110,-2147483648
-706936375,28922,958,-2147483648
2054495533,36485,72035,-2147483648
-2147483648,73450,98532,-2147483648
-569929283,78841,74742,-2147483648
2052766224,59624,41697,-2147483648
-579821929,12089,83147,-2147483648
-147148642,66199,17251,-2147483648
-2147483648,2461,20091,-2147483648
2101342322,50536,53447,-2147483648
-2128076057,78369,81767,-2147483648
809207334,14884,59985,-2147483648
-1166806078,77219,32309,-2147483648
452065056,11285,30933,-2147483648
-2147483648,3456,95103,-2147483648
-2147483648,16545,88001,-2147483648
-18264026,45414,75416,-2147483648
-1042243880,46638,80389,-2147483648
-1700424528,40959,20106,-2147483648
-1805356787,90627,73740,-2147483648
103468383,15381,88210,-2147483648
386107177,9729,56088,-2147483648
-2116784832,65902,50719,-2147483648
-1196707897,42112,5106,-2147483648
1253603563,34037,12353,-2147483648
2135417526,9992,15361,-2147483648
-2147483648,77277,44964,-2147483648
-874857134,1927,47189,1
-2114851893,63872,15543,-2147483648
100351576,83321,68258,-2147483648
-653857288,84777,68635,-2147483648
-2147483648,75358,10926,-2147483648
-1024396905,51556,99283,-2147483648
4746339,92353,27931,-2147483648
1842289882,1559,11698,-2147483648
-1772912596,2382,52735,-2147483648
239056557,82116,90667,-2147483648
-106248677,52397,12132,-2147483648
-2135279257,22075,26399,-2147483648
2056530194,26703,33369,-2147483648
-824356636,86512,34309,3
-2147483648,68238,21332,-2147483648
983173018,24054,339,-2147483648
1766115737,49710,96960,-2147483648
-2147483648,13055,83626,-2147483648
1864886519,45147,3216,-2147483648
-898181641,50718,23853,-2147483648
734546365,86144,25335,-2147483648
-2147483648,58908,79465,-2147483648
-871487205,79592,37836,-2147483648
-1249549242,30118,67670,-2147483648
1583713957,3094,1825,-2147483648
1906080617,68132,87043,-2147483648
-2147483648,6179,30161,-2147483648
-86948898,59357,79282,-2147483648
-509521914,60176,43200,-2147483648
-896593301,34377,75053,-2147483648
-706936375,33088,69147,-2147483648
-1249549242,56432,50382,-2147483648
983173018,65501,25507,-2147483648
-2147483648,95712,55423,-2147483648
-2147483648,88473,44638,-2147483648
1669883685,1693,49511,5
1552033109,78854,24603,-2147483648
-1729672342,31969,70226,-2147483648
74714685,47177,38187,-2147483648
-688262849,39144,29141,-2147483648
-1384963734,9828,75000,-2147483648
1743006460,40811,80061,-2147483648
292730013,91987,95610,-2147483648
702896170,53483,80446,-2147483648
-855869083,87412,25076,-2147483648
1002722725,20928,95615,4
-109815886,6908,69533,-2147483648
-1171573828,85735,36070,-2147483648
239056557,92824,75003,-2147483648
-2147483648,2334,47249,-2147483648
-442769002,26823,74781,-2147483648
-2147483648,15914,45768,-2147483648
-2147483648,30236,75343,-2147483648
109565089,47605,11942,-2147483648
563402856,78411,38078,3
-1249549242,81635,90412,-2147483648
-812509559,5723,8552,-2147483648
-1307276496,17096,16117,-2147483648
326543919,55145,35798,-2147483648
-1241275430,95606,19055,-2147483648
-990381062,34130,38329,3
-706936375,66736,18136,-2147483648
-2147483648,58116,8853,-2147483648
-2147483648,97172,61405,-2147483648
-412449298,37061,64561,-2147483648
859461317,26838,23583,-2147483648
-1729672342,59647,79588,-2147483648
-1706456602,80887,54574,-2147483648
-2147483648,1879,34631,-2147483648
-860427443,80792,91187,-2147483648
-706936375,24719,75490,-2147483648
321956628,40810,85350,-2147483648
-1823152092,39183,87069,-2147483648
453733846,61765,87455,-2147483648
-1013119466,74860,24099,-2147483648
1643999128,2578,87593,-2147483648
2049396144,10729,19386,-2147483648
-2051133440,76088,5211,-2147483648
1675496815,24854,98409,4
1424344180,52527,45258,-2147483648
-2147483648,51625,78825,-2147483648
-1544114370,48804,75557,-2147483648
239056557,81305,17242,-2147483648
-1968358408,61749,55289,-2147483648
-2144502539,81506,51970,-2147483648
-1249549242,32209,91622,-2147483648
1757177525,12425,98792,-2147483648
-706936375,6001,87096,-2147483648
-325663314,78428,34155,-2147483648
380309352,10863,27384,-2147483648
113584772,42294,75493,1
855681799,11924,69625,-2147483648
-706936375,11586,85813,-2147483648
684546955,90758,63149,-2147483648
960990807,64041,68991,-2147483648
983173018,64787,99999,2
-579286449,20391,28516,-2147483648
-525807262,47319,67056,-2147483648
983173018,85843,41245,-2147483648
-2147483648,57497,98699,-2147483648
-2147483648,77440,97541,-2147483648
983173018,77109,5522,-2147483648
-322572246,10652,10635,-2147483648
735246198,33194,32992,-2147483648
-2147483648,25781,6790,-2147483648
