-1778241352,-553380175,-2147483648
1470897376,1446161132,-2147483648
-1053428051,1692751250,-2147483648
1285013484,591472311,1619865851
-1810833587,-3538822,-2147483648
1283412826,-1914372262,-856708926
-1822758495,949075523,-2147483648
2137769594,223923909,-2147483648
-1202962428,-1955482672,-2147483648
-873314379,333799385,-2147483648
-223022926,1479719893,-2147483648
371573819,1246881646,-2147483648
-1814435573,1794061991,464601841
804181885,-633363893,-2147483648
-1805589218,-684084420,-2147483648
33726980,-787984669,-2147483648
90092287,87913056,-2147483648
-1968990133,1503885262,-2147483648
-476478041,-1120302753,-2147483648
-172695825,374358951,-2147483648
1369556774,-1137120068,-2147483648
2080207871,-1680690002,-2147483648
122448596,553022528,-2147483648
122448596,1561620497,-2147483648
1369556774,1944729213,-2147483648
-1635823487,-564093719,-2147483648
1135758945,1190631169,-2147483648
1408855238,1917314970,-2147483648
-1750001356,476987817,-2147483648
1282634005,885026666,-2147483648
675609867,-728723510,-2147483648
-1906445877,1784933866,1335298471
1612206391,1338347641,-2147483648
-1741114923,-1444076393,-2147483648
-867297139,-2052922636,-2147483648
426342528,-1519137453,-2147483648
-1124663065,-1154553763,-2147483648
1135758945,697616112,-2147483648
1312330250,-50381378,-2147483648
-1437102630,-171186294,-2147483648
-1398128157,-1953592230,-2147483648
343308420,230184224,-2147483648
-341635773,-819643333,-2147483648
456620329,1009377669,-2147483648
-2066867806,-1414693495,-2147483648
-645790019,-544005292,1831371567
-1254722701,1994040167,-275598848
-1333502816,1942024742,-2147483648
-1302195608,-1071545412,-2147483648
1618985704,-311607463,-2147483648
-101481558,-1165139708,-2147483648
-1807351522,-790311681,-2083973562
1260893065,-1328227473,-2147483648
-163321900,384446262,-2147483648
394687326,934121626,-2147483648
2015515320,-121936698,-2147483648
-1831786631,1477903064,-2147483648
-765804786,553237037,735246198
1508582183,1745190537,-2147483648
-747004618,1143605703,-2147483648
-1660762857,-426419529,-2147483648
1196461984,-1920749676,-2147483648
-1551232414,1643381139,-2147483648
-1164922964,2108533677,-2147483648
-945293669,-30067078,-2147483648
738198584,-537149108,-2147483648
-188249809,-1783517215,-2147483648
1306515463,-1035411779,-2147483648
-1580169247,-40371317,-2147483648
288028803,1459011975,-2147483648
-648535152,-470556442,-2147483648
-1007386859,156901123,-2147483648
313297999,1929893007,-2147483648
-534811722,-1407355856,-2147483648
-675116346,1356576842,-2147483648
1972988273,1713319580,-2147483648
-2118724319,439108659,-2147483648
-701116074,1451435903,-2147483648
64897,1435728578,-2147483648
-941940777,-1558962752,-4900029
864607484,-1538314104,-2147483648
-490265818,-1280390577,-2147483648
-1660762857,-232868723,-2147483648
-1613871371,652552855,-2147483648
2049166,-870665728,-2147483648
2039247211,-259723033,-2147483648
695948667,-1579973892,-1841245306
368759605,-199996855,-2147483648
-159727160,111730814,-2147483648
880615776,206297594,-2147483648
2100161294,-37410598,-2147483648
-178640386,-1666030923,-2147483648
348473276,1579388498,-2147483648
-84570878,1796411905,-2147483648
1402057971,1178011606,-2147483648
60994479,570183257,1963203945
-306102234,707862703,-2147483648
1471783373,1122849634,-2147483648
-1673986110,-344461247,-2147483648
609213994,-1673100108,-2147483648
-426666228,-2095135464,-2147483648
-1380233147,-61808069,-2147483648
-1914479615,-297362012,-596840440
1855164408,-1959808737,-2147483648
-1387125553,-1493264324,-2147483648
-1835271827,189976747,-2147483648
609288232,-1852821997,-2147483648
